mois,jour,région,tmin,tmax,tmoy
octobre,14,Hauts-de-France,6.16,13.04,9.6
octobre,15,Corse,9.95,16.2,13.08
octobre,18,Provence-Alpes-Côte d'Azur,5.88,17.9,11.89
octobre,18,Bretagne,5.32,15.0,10.16
octobre,19,Hauts-de-France,6.44,14.64,10.54
juin,28,Grand Est,15.86,22.41,19.14
juin,29,Normandie,11.06,19.9,15.48
juin,29,Auvergne-Rhône-Alpes,16.52,26.35,21.43
juin,29,Occitanie,18.97,25.03,22.0
juin,30,Provence-Alpes-Côte d'Azur,18.62,30.1,24.36
juin,30,Grand Est,11.48,23.61,17.54
juillet,1,Nouvelle-Aquitaine,16.19,23.39,19.79
juillet,1,Hauts-de-France,15.68,20.36,18.02
juillet,2,Corse,19.5,29.0,24.25
juillet,2,Nouvelle-Aquitaine,16.05,21.14,18.6
juillet,2,Bourgogne-Franche-Comté,17.12,23.85,20.48
juillet,3,Occitanie,14.43,24.12,19.27
juillet,3,Bourgogne-Franche-Comté,13.35,24.08,18.72
juillet,3,Grand Est,11.05,23.46,17.26
juillet,4,Île-de-France,13.6,23.64,18.62
juillet,4,Pays de la Loire,13.25,20.65,16.95
juillet,5,Pays de la Loire,16.95,23.5,20.22
juillet,5,Normandie,16.52,21.14,18.83
juillet,6,Provence-Alpes-Côte d'Azur,20.58,30.92,25.75
juillet,6,Bourgogne-Franche-Comté,15.98,23.13,19.56
juillet,6,Bretagne,9.95,19.9,14.92
juillet,7,Normandie,7.88,22.26,15.07
juillet,7,Hauts-de-France,9.02,21.82,15.42
juillet,7,Provence-Alpes-Côte d'Azur,17.7,30.2,23.95
juillet,8,Pays de la Loire,10.85,28.05,19.45
juillet,9,Normandie,13.96,27.0,20.48
juillet,11,Grand Est,11.44,23.55,17.49
juillet,11,Île-de-France,10.5,23.78,17.14
juillet,11,Provence-Alpes-Côte d'Azur,20.12,29.73,24.92
juillet,12,Normandie,9.0,22.74,15.87
juillet,12,Pays de la Loire,12.6,26.25,19.42
juillet,12,Auvergne-Rhône-Alpes,10.04,27.85,18.95
juillet,13,Provence-Alpes-Côte d'Azur,19.25,29.1,24.18
juillet,14,Auvergne-Rhône-Alpes,11.54,27.36,19.45
juillet,14,Pays de la Loire,12.35,24.55,18.45
juillet,14,Nouvelle-Aquitaine,14.58,25.83,20.21
juillet,15,Bourgogne-Franche-Comté,15.68,19.92,17.8
juillet,15,Auvergne-Rhône-Alpes,14.36,22.01,18.19
juillet,16,Nouvelle-Aquitaine,14.76,22.2,18.48
juillet,16,Île-de-France,15.44,21.1,18.27
juillet,16,Occitanie,15.35,23.88,19.61
juillet,16,Bretagne,12.75,22.28,17.51
juillet,17,Centre-Val de Loire,14.95,26.25,20.6
juillet,18,Normandie,12.3,25.14,18.72
juillet,18,Provence-Alpes-Côte d'Azur,18.15,28.85,23.5
juillet,18,Centre-Val de Loire,12.12,29.95,21.03
juillet,19,Nouvelle-Aquitaine,14.65,32.66,23.66
juillet,19,Provence-Alpes-Côte d'Azur,17.03,29.67,23.35
juillet,19,Bretagne,10.5,23.92,17.21
juillet,20,Hauts-de-France,13.54,22.94,18.24
juillet,20,Pays de la Loire,15.3,28.25,21.78
juillet,20,Provence-Alpes-Côte d'Azur,16.92,30.58,23.75
juillet,20,Normandie,14.3,23.22,18.76
juillet,21,Bourgogne-Franche-Comté,16.62,29.47,23.04
juillet,21,Auvergne-Rhône-Alpes,17.24,32.8,25.02
juillet,22,Centre-Val de Loire,14.08,28.63,21.36
juillet,22,Nouvelle-Aquitaine,18.96,31.08,25.02
juillet,22,Corse,19.3,30.9,25.1
juillet,23,Auvergne-Rhône-Alpes,14.73,30.22,22.47
juillet,23,Île-de-France,13.02,28.76,20.89
juillet,23,Nouvelle-Aquitaine,18.08,29.57,23.82
juillet,23,Hauts-de-France,10.02,24.54,17.28
juillet,24,Provence-Alpes-Côte d'Azur,19.85,32.1,25.98
juillet,24,Bourgogne-Franche-Comté,16.67,28.67,22.67
juillet,24,Nouvelle-Aquitaine,16.27,27.17,21.72
juillet,24,Centre-Val de Loire,15.18,27.67,21.42
juillet,25,Occitanie,16.83,30.49,23.66
juillet,25,Hauts-de-France,14.54,23.94,19.24
juillet,25,Nouvelle-Aquitaine,14.27,25.96,20.11
juillet,25,Bourgogne-Franche-Comté,13.88,28.97,21.42
juillet,25,Bretagne,16.38,21.15,18.76
juillet,26,Grand Est,17.65,26.61,22.13
juillet,26,Normandie,14.7,23.3,19.0
juillet,27,Grand Est,12.28,33.05,22.66
juillet,27,Auvergne-Rhône-Alpes,14.58,35.65,25.12
juillet,28,Provence-Alpes-Côte d'Azur,19.7,31.48,25.59
juillet,28,Normandie,13.62,22.1,17.86
juillet,28,Pays de la Loire,15.65,24.7,20.18
juillet,28,Bretagne,11.05,22.0,16.52
juillet,28,Bourgogne-Franche-Comté,19.37,28.35,23.86
juillet,29,Occitanie,20.15,32.35,26.25
juillet,29,Bourgogne-Franche-Comté,12.47,29.22,20.84
juillet,29,Provence-Alpes-Côte d'Azur,20.48,33.88,27.18
juillet,29,Bretagne,9.0,22.2,15.6
juillet,29,Corse,20.2,31.35,25.78
juillet,30,Bretagne,10.85,30.85,20.85
juillet,30,Hauts-de-France,10.84,29.48,20.16
juillet,30,Centre-Val de Loire,12.95,35.32,24.13
juillet,31,Auvergne-Rhône-Alpes,19.44,37.98,28.71
juillet,31,Hauts-de-France,16.18,38.52,27.35
juillet,31,Normandie,16.96,35.16,26.06
juillet,31,Grand Est,14.58,37.82,26.2
août,1,Nouvelle-Aquitaine,17.93,26.53,22.23
août,1,Corse,20.8,32.5,26.65
août,1,Auvergne-Rhône-Alpes,17.68,34.63,26.15
août,1,Centre-Val de Loire,17.98,28.45,23.22
août,1,Île-de-France,18.86,27.98,23.42
août,2,Auvergne-Rhône-Alpes,18.11,25.95,22.03
août,2,Normandie,12.34,22.34,17.34
août,2,Île-de-France,16.12,24.58,20.35
août,3,Provence-Alpes-Côte d'Azur,21.4,28.83,25.12
août,3,Corse,21.6,30.45,26.02
août,3,Hauts-de-France,11.98,22.26,17.12
août,3,Pays de la Loire,14.7,25.1,19.9
août,3,Bretagne,12.48,21.32,16.9
août,3,Normandie,12.36,21.44,16.9
août,5,Bourgogne-Franche-Comté,10.12,29.17,19.64
août,6,Normandie,12.74,32.7,22.72
août,6,Bourgogne-Franche-Comté,12.2,32.1,22.15
août,6,Occitanie,14.21,35.28,24.75
août,6,Auvergne-Rhône-Alpes,12.08,32.35,22.21
août,7,Auvergne-Rhône-Alpes,14.44,35.78,25.11
août,8,Pays de la Loire,20.65,35.2,27.92
août,8,Bourgogne-Franche-Comté,15.98,36.47,26.22
août,11,Occitanie,20.05,33.85,26.95
août,11,Nouvelle-Aquitaine,20.7,34.09,27.4
août,11,Grand Est,18.74,35.04,26.89
août,11,Île-de-France,21.28,36.2,28.74
août,11,Pays de la Loire,20.5,35.1,27.8
août,12,Provence-Alpes-Côte d'Azur,19.4,31.65,25.52
août,12,Bretagne,18.02,25.45,21.74
août,13,Bretagne,17.0,24.43,20.71
août,13,Hauts-de-France,19.22,28.72,23.97
août,14,Bretagne,16.2,24.5,20.35
août,14,Occitanie,17.98,29.96,23.97
août,15,Corse,20.05,30.4,25.22
août,17,Nouvelle-Aquitaine,15.24,25.64,20.44
août,19,Hauts-de-France,15.98,24.6,20.29
août,19,Grand Est,14.05,28.04,21.04
août,21,Grand Est,20.51,30.69,25.6
août,21,Bretagne,17.65,22.78,20.21
août,22,Provence-Alpes-Côte d'Azur,19.27,33.13,26.2
août,22,Nouvelle-Aquitaine,16.39,25.59,20.99
août,22,Bourgogne-Franche-Comté,17.12,26.4,21.76
août,22,Hauts-de-France,15.5,22.56,19.03
août,22,Auvergne-Rhône-Alpes,18.2,27.39,22.8
août,23,Bourgogne-Franche-Comté,15.87,24.57,20.22
août,23,Hauts-de-France,14.58,20.22,17.4
août,23,Occitanie,17.34,27.36,22.35
août,24,Grand Est,11.55,23.65,17.6
août,24,Pays de la Loire,11.65,23.7,17.68
août,24,Centre-Val de Loire,11.17,24.83,18.0
août,25,Occitanie,13.77,32.46,23.12
août,25,Nouvelle-Aquitaine,14.4,28.91,21.66
août,25,Auvergne-Rhône-Alpes,11.4,31.89,21.65
août,25,Bourgogne-Franche-Comté,11.03,30.28,20.66
août,25,Île-de-France,14.52,29.06,21.79
août,26,Auvergne-Rhône-Alpes,16.71,28.51,22.61
août,27,Hauts-de-France,11.24,23.2,17.22
août,27,Grand Est,9.29,26.0,17.64
août,27,Auvergne-Rhône-Alpes,12.37,29.95,21.16
août,28,Occitanie,16.29,22.92,19.6
août,29,Pays de la Loire,10.65,18.55,14.6
août,29,Centre-Val de Loire,10.53,20.62,15.58
août,29,Auvergne-Rhône-Alpes,12.33,20.23,16.28
août,29,Grand Est,11.23,20.65,15.94
août,30,Corse,20.3,28.45,24.38
août,30,Centre-Val de Loire,9.7,17.97,13.83
août,31,Auvergne-Rhône-Alpes,10.34,20.93,15.63
août,31,Île-de-France,11.58,20.5,16.04
août,31,Hauts-de-France,10.76,18.92,14.84
août,31,Corse,17.9,25.4,21.65
août,31,Bourgogne-Franche-Comté,11.97,20.1,16.03
septembre,1,Bourgogne-Franche-Comté,9.83,21.82,15.82
septembre,1,Nouvelle-Aquitaine,11.65,24.15,17.9
septembre,2,Bourgogne-Franche-Comté,9.17,23.35,16.26
septembre,3,Centre-Val de Loire,11.05,27.75,19.4
septembre,3,Hauts-de-France,14.26,22.24,18.25
septembre,3,Occitanie,11.04,28.55,19.8
septembre,3,Nouvelle-Aquitaine,10.21,27.92,19.06
septembre,4,Nouvelle-Aquitaine,12.14,32.52,22.33
septembre,4,Grand Est,14.66,29.88,22.27
septembre,5,Auvergne-Rhône-Alpes,13.92,29.51,21.71
septembre,5,Bourgogne-Franche-Comté,13.52,25.18,19.35
septembre,6,Centre-Val de Loire,9.73,20.67,15.2
septembre,6,Pays de la Loire,8.75,20.35,14.55
septembre,6,Hauts-de-France,9.44,19.56,14.5
septembre,7,Auvergne-Rhône-Alpes,8.7,22.86,15.78
septembre,7,Pays de la Loire,8.05,24.05,16.05
septembre,7,Nouvelle-Aquitaine,10.06,23.32,16.69
septembre,8,Centre-Val de Loire,8.9,26.62,17.76
septembre,8,Hauts-de-France,13.82,20.84,17.33
septembre,8,Auvergne-Rhône-Alpes,8.27,25.95,17.11
septembre,9,Auvergne-Rhône-Alpes,11.01,26.35,18.68
septembre,10,Nouvelle-Aquitaine,16.86,28.58,22.72
septembre,10,Provence-Alpes-Côte d'Azur,17.65,25.1,21.38
septembre,10,Auvergne-Rhône-Alpes,13.51,27.83,20.67
septembre,10,Île-de-France,15.82,26.46,21.14
septembre,11,Corse,20.0,26.75,23.38
septembre,11,Grand Est,11.89,27.17,19.53
septembre,11,Occitanie,16.46,30.03,23.25
septembre,11,Pays de la Loire,13.75,25.95,19.85
septembre,12,Normandie,8.16,21.58,14.87
septembre,12,Auvergne-Rhône-Alpes,12.16,29.11,20.64
septembre,13,Normandie,9.3,26.22,17.76
septembre,14,Occitanie,17.8,32.18,24.99
septembre,14,Île-de-France,12.92,33.8,23.36
septembre,14,Pays de la Loire,15.55,34.1,24.83
septembre,15,Bourgogne-Franche-Comté,15.32,32.97,24.14
septembre,16,Nouvelle-Aquitaine,15.71,31.59,23.65
septembre,16,Corse,19.2,28.75,23.98
septembre,17,Normandie,15.7,23.54,19.62
septembre,17,Bretagne,15.7,26.52,21.11
septembre,17,Grand Est,15.19,25.98,20.58
septembre,17,Hauts-de-France,13.74,21.48,17.61
septembre,17,Pays de la Loire,18.3,30.6,24.45
septembre,18,Grand Est,11.18,28.19,19.68
septembre,18,Bourgogne-Franche-Comté,13.65,31.93,22.79
septembre,18,Hauts-de-France,9.64,24.86,17.25
septembre,19,Occitanie,18.15,28.23,23.19
septembre,19,Grand Est,13.7,26.68,20.19
septembre,19,Île-de-France,20.68,28.84,24.76
septembre,20,Hauts-de-France,16.24,26.54,21.39
septembre,20,Nouvelle-Aquitaine,16.01,24.61,20.31
septembre,21,Normandie,12.76,25.1,18.93
septembre,22,Normandie,8.44,23.38,15.91
septembre,22,Bretagne,15.7,21.7,18.7
septembre,22,Hauts-de-France,8.84,23.52,16.18
septembre,22,Île-de-France,10.46,26.18,18.32
septembre,23,Nouvelle-Aquitaine,14.15,25.27,19.71
septembre,24,Corse,17.2,27.2,22.2
septembre,24,Centre-Val de Loire,11.22,19.58,15.4
septembre,25,Normandie,8.4,14.46,11.43
septembre,25,Occitanie,10.02,14.88,12.45
septembre,25,Auvergne-Rhône-Alpes,7.81,14.28,11.05
septembre,25,Pays de la Loire,10.0,16.4,13.2
septembre,26,Grand Est,7.77,10.95,9.36
septembre,27,Bretagne,5.95,16.25,11.1
septembre,27,Grand Est,8.43,13.41,10.92
septembre,28,Grand Est,7.22,13.8,10.51
septembre,29,Bourgogne-Franche-Comté,9.25,17.72,13.48
septembre,30,Bretagne,12.8,17.42,15.11
octobre,1,Hauts-de-France,11.14,16.16,13.65
octobre,1,Occitanie,10.26,19.35,14.8
octobre,2,Grand Est,8.35,14.34,11.34
octobre,4,Auvergne-Rhône-Alpes,9.09,14.61,11.85
octobre,4,Bourgogne-Franche-Comté,8.68,15.27,11.98
octobre,5,Pays de la Loire,11.1,15.5,13.3
octobre,5,Normandie,9.9,14.06,11.98
octobre,6,Normandie,11.1,15.46,13.28
octobre,6,Nouvelle-Aquitaine,12.63,18.14,15.38
octobre,7,Bourgogne-Franche-Comté,11.1,16.28,13.69
octobre,7,Hauts-de-France,10.94,16.16,13.55
octobre,8,Corse,10.85,22.5,16.68
octobre,8,Grand Est,9.25,17.9,13.58
octobre,8,Provence-Alpes-Côte d'Azur,9.53,22.58,16.06
octobre,9,Bourgogne-Franche-Comté,10.92,17.93,14.42
octobre,9,Nouvelle-Aquitaine,11.89,19.71,15.8
octobre,11,Provence-Alpes-Côte d'Azur,9.92,16.8,13.36
octobre,12,Pays de la Loire,3.3,15.0,9.15
octobre,12,Centre-Val de Loire,2.85,13.27,8.06
octobre,13,Normandie,7.92,12.64,10.28
octobre,14,Auvergne-Rhône-Alpes,5.63,11.98,8.8
octobre,14,Bretagne,4.8,14.47,9.64
octobre,14,Occitanie,7.56,13.75,10.66
octobre,15,Nouvelle-Aquitaine,6.31,12.86,9.59
octobre,15,Auvergne-Rhône-Alpes,4.84,9.15,7.0
octobre,15,Hauts-de-France,6.9,12.26,9.58
octobre,16,Corse,9.55,18.3,13.92
octobre,16,Normandie,4.86,12.74,8.8
octobre,16,Bretagne,5.35,13.82,9.59
octobre,17,Nouvelle-Aquitaine,5.38,15.79,10.58
octobre,17,Provence-Alpes-Côte d'Azur,6.42,17.93,12.17
octobre,17,Corse,9.7,18.85,14.27
octobre,17,Occitanie,3.98,17.0,10.49
octobre,18,Hauts-de-France,7.84,13.28,10.56
octobre,19,Île-de-France,4.0,14.76,9.38
octobre,19,Auvergne-Rhône-Alpes,0.78,16.73,8.75
octobre,19,Provence-Alpes-Côte d'Azur,5.37,18.72,12.04
octobre,19,Grand Est,5.21,14.42,9.82
octobre,20,Occitanie,11.99,19.74,15.86
octobre,20,Bourgogne-Franche-Comté,7.12,18.28,12.7
octobre,20,Bretagne,13.78,18.68,16.23
octobre,20,Hauts-de-France,8.94,15.38,12.16
octobre,21,Grand Est,11.84,21.11,16.48
octobre,21,Centre-Val de Loire,13.32,22.45,17.88
octobre,21,Provence-Alpes-Côte d'Azur,11.03,22.53,16.78
octobre,21,Corse,9.35,21.8,15.58
octobre,22,Provence-Alpes-Côte d'Azur,14.77,19.17,16.97
octobre,22,Normandie,10.48,17.92,14.2
octobre,23,Corse,12.55,23.65,18.1
octobre,23,Bourgogne-Franche-Comté,12.92,16.1,14.51
octobre,24,Hauts-de-France,11.06,16.5,13.78
octobre,25,Hauts-de-France,10.1,13.0,11.55
octobre,25,Corse,10.5,21.0,15.75
octobre,25,Île-de-France,10.48,12.2,11.34
octobre,26,Grand Est,7.8,12.22,10.01
octobre,26,Pays de la Loire,5.55,14.95,10.25
octobre,26,Bretagne,7.38,14.52,10.95
octobre,26,Normandie,6.2,13.3,9.75
octobre,27,Pays de la Loire,7.1,15.35,11.23
octobre,27,Nouvelle-Aquitaine,8.83,15.64,12.24
octobre,27,Corse,10.25,18.7,14.48
octobre,27,Centre-Val de Loire,6.73,13.43,10.08
octobre,27,Hauts-de-France,7.86,12.72,10.29
octobre,28,Provence-Alpes-Côte d'Azur,6.47,18.73,12.6
octobre,28,Bourgogne-Franche-Comté,9.78,15.03,12.41
octobre,29,Occitanie,9.89,18.96,14.43
octobre,29,Pays de la Loire,11.8,17.25,14.52
octobre,29,Centre-Val de Loire,11.43,16.08,13.76
octobre,29,Bretagne,11.18,16.25,13.71
octobre,30,Bourgogne-Franche-Comté,10.97,16.5,13.73
octobre,31,Corse,11.0,19.8,15.4
octobre,31,Pays de la Loire,7.05,18.45,12.75
novembre,1,Île-de-France,12.72,18.26,15.49
novembre,2,Auvergne-Rhône-Alpes,10.38,20.97,15.68
novembre,2,Provence-Alpes-Côte d'Azur,8.58,19.05,13.82
novembre,2,Pays de la Loire,11.65,17.9,14.77
novembre,3,Centre-Val de Loire,6.35,12.97,9.66
novembre,3,Hauts-de-France,6.02,11.88,8.95
novembre,3,Occitanie,10.67,14.25,12.46
novembre,4,Corse,13.25,19.45,16.35
novembre,5,Grand Est,1.19,11.53,6.36
novembre,5,Occitanie,4.19,17.14,10.66
novembre,5,Hauts-de-France,1.1,11.2,6.15
novembre,6,Auvergne-Rhône-Alpes,3.42,18.15,10.78
novembre,6,Occitanie,9.24,18.47,13.85
novembre,7,Île-de-France,6.44,16.18,11.31
novembre,8,Bretagne,12.02,17.53,14.78
novembre,8,Auvergne-Rhône-Alpes,10.77,16.91,13.84
novembre,9,Bourgogne-Franche-Comté,8.27,18.28,13.28
novembre,10,Occitanie,9.98,17.76,13.87
novembre,10,Auvergne-Rhône-Alpes,6.71,15.34,11.02
novembre,11,Provence-Alpes-Côte d'Azur,7.22,18.13,12.68
novembre,11,Auvergne-Rhône-Alpes,6.23,14.72,10.47
novembre,11,Normandie,8.3,12.44,10.37
novembre,11,Occitanie,6.21,18.65,12.43
novembre,12,Bretagne,7.48,14.78,11.12
novembre,12,Grand Est,6.35,14.36,10.36
novembre,13,Hauts-de-France,5.9,14.72,10.31
novembre,13,Corse,9.55,19.75,14.65
novembre,14,Provence-Alpes-Côte d'Azur,8.85,18.35,13.6
novembre,15,Nouvelle-Aquitaine,10.82,18.35,14.58
novembre,15,Grand Est,8.93,17.39,13.16
novembre,15,Corse,9.2,19.5,14.35
novembre,15,Bretagne,10.38,13.82,12.1
novembre,15,Provence-Alpes-Côte d'Azur,9.17,15.47,12.32
novembre,16,Normandie,8.84,12.14,10.49
novembre,16,Corse,13.6,20.55,17.08
novembre,17,Normandie,9.7,13.78,11.74
novembre,17,Grand Est,6.63,12.8,9.71
novembre,17,Bourgogne-Franche-Comté,3.9,13.42,8.66
novembre,17,Auvergne-Rhône-Alpes,2.72,13.92,8.32
novembre,18,Provence-Alpes-Côte d'Azur,4.75,18.9,11.82
novembre,19,Grand Est,5.89,11.04,8.46
novembre,19,Centre-Val de Loire,6.63,12.12,9.37
novembre,19,Provence-Alpes-Côte d'Azur,4.67,19.68,12.18
novembre,19,Normandie,6.94,11.66,9.3
novembre,20,Provence-Alpes-Côte d'Azur,7.87,15.0,11.43
novembre,21,Occitanie,0.2,11.94,6.07
novembre,21,Auvergne-Rhône-Alpes,-2.67,7.42,2.37
novembre,22,Bretagne,7.02,13.02,10.02
novembre,22,Auvergne-Rhône-Alpes,-3.1,9.75,3.32
novembre,23,Hauts-de-France,8.0,10.42,9.21
novembre,24,Auvergne-Rhône-Alpes,-1.93,11.76,4.92
novembre,24,Normandie,3.62,10.64,7.13
novembre,25,Nouvelle-Aquitaine,5.1,15.87,10.48
novembre,25,Corse,5.6,16.45,11.02
novembre,25,Provence-Alpes-Côte d'Azur,2.53,14.23,8.38
novembre,27,Bretagne,6.25,11.68,8.96
novembre,27,Auvergne-Rhône-Alpes,3.9,14.85,9.37
novembre,27,Grand Est,0.03,9.54,4.78
novembre,28,Occitanie,8.54,15.25,11.89
novembre,28,Corse,12.35,15.4,13.88
novembre,28,Bourgogne-Franche-Comté,-0.68,10.45,4.88
novembre,28,Normandie,4.1,12.72,8.41
novembre,28,Centre-Val de Loire,2.43,13.88,8.16
novembre,29,Pays de la Loire,2.25,11.9,7.08
novembre,29,Île-de-France,1.6,4.02,2.81
novembre,29,Centre-Val de Loire,0.7,5.85,3.28
novembre,30,Auvergne-Rhône-Alpes,-0.73,3.45,1.36
novembre,30,Occitanie,1.95,12.05,7.0
novembre,30,Hauts-de-France,0.88,9.38,5.13
novembre,30,Bourgogne-Franche-Comté,-1.78,4.22,1.22
novembre,30,Grand Est,-5.42,3.58,-0.92
décembre,1,Corse,9.0,15.35,12.18
décembre,2,Corse,5.8,14.1,9.95
décembre,2,Centre-Val de Loire,3.83,7.48,5.66
décembre,2,Bourgogne-Franche-Comté,2.82,4.83,3.82
décembre,3,Normandie,5.08,7.58,6.33
décembre,3,Nouvelle-Aquitaine,3.92,11.49,7.7
décembre,4,Corse,6.35,14.8,10.58
décembre,4,Occitanie,4.17,8.05,6.11
décembre,4,Nouvelle-Aquitaine,3.48,7.05,5.26
décembre,5,Centre-Val de Loire,1.0,6.77,3.88
décembre,5,Hauts-de-France,1.06,5.38,3.22
décembre,8,Île-de-France,1.08,5.28,3.18
décembre,8,Occitanie,3.16,7.73,5.45
décembre,8,Hauts-de-France,0.26,2.98,1.62
décembre,9,Bourgogne-Franche-Comté,-0.3,4.05,1.88
décembre,10,Hauts-de-France,2.34,6.1,4.22
décembre,11,Grand Est,-2.5,6.95,2.22
décembre,11,Bourgogne-Franche-Comté,0.02,8.55,4.28
décembre,11,Pays de la Loire,7.75,12.85,10.3
décembre,11,Bretagne,8.72,12.12,10.42
décembre,12,Grand Est,5.11,8.72,6.92
décembre,13,Auvergne-Rhône-Alpes,0.85,9.12,4.99
décembre,14,Pays de la Loire,9.6,11.5,10.55
décembre,15,Provence-Alpes-Côte d'Azur,8.15,12.23,10.19
décembre,15,Grand Est,5.57,9.91,7.74
décembre,15,Bourgogne-Franche-Comté,6.53,11.17,8.85
décembre,15,Auvergne-Rhône-Alpes,7.67,11.64,9.65
décembre,15,Occitanie,8.02,12.38,10.2
décembre,15,Hauts-de-France,7.18,12.08,9.63
décembre,16,Bourgogne-Franche-Comté,5.92,12.58,9.25
décembre,16,Normandie,5.36,10.36,7.86
décembre,17,Nouvelle-Aquitaine,6.92,13.45,10.18
décembre,17,Bourgogne-Franche-Comté,4.95,11.53,8.24
décembre,18,Bourgogne-Franche-Comté,2.02,10.07,6.04
décembre,18,Bretagne,10.48,12.98,11.72
décembre,19,Provence-Alpes-Côte d'Azur,8.58,13.3,10.94
décembre,20,Provence-Alpes-Côte d'Azur,8.63,12.08,10.36
décembre,21,Pays de la Loire,9.5,14.35,11.92
décembre,21,Grand Est,3.03,12.2,7.61
décembre,21,Centre-Val de Loire,6.67,13.82,10.24
décembre,21,Normandie,6.56,13.86,10.21
décembre,21,Auvergne-Rhône-Alpes,1.97,10.72,6.35
décembre,22,Provence-Alpes-Côte d'Azur,5.88,13.22,9.55
décembre,22,Normandie,12.48,13.98,13.23
décembre,22,Auvergne-Rhône-Alpes,5.63,14.79,10.21
décembre,23,Auvergne-Rhône-Alpes,5.92,14.31,10.11
décembre,23,Île-de-France,10.46,13.52,11.99
décembre,23,Nouvelle-Aquitaine,9.46,14.78,12.12
décembre,23,Bourgogne-Franche-Comté,10.12,13.48,11.8
décembre,24,Nouvelle-Aquitaine,7.18,10.45,8.82
décembre,24,Centre-Val de Loire,4.6,8.48,6.54
décembre,25,Nouvelle-Aquitaine,1.05,6.37,3.71
décembre,25,Provence-Alpes-Côte d'Azur,3.73,8.57,6.15
décembre,25,Île-de-France,2.5,6.08,4.29
décembre,25,Bretagne,1.25,7.48,4.36
décembre,25,Normandie,2.5,6.16,4.33
décembre,26,Nouvelle-Aquitaine,-1.84,6.64,2.4
décembre,26,Auvergne-Rhône-Alpes,-0.45,2.78,1.16
décembre,26,Normandie,0.3,8.42,4.36
décembre,27,Île-de-France,3.66,7.06,5.36
décembre,28,Grand Est,1.76,5.34,3.55
décembre,28,Corse,5.05,12.95,9.0
décembre,29,Bourgogne-Franche-Comté,3.25,6.75,5.0
décembre,29,Pays de la Loire,2.75,7.95,5.35
décembre,30,Pays de la Loire,0.2,8.3,4.25
décembre,30,Nouvelle-Aquitaine,2.36,8.55,5.46
décembre,30,Corse,5.85,12.05,8.95
décembre,31,Pays de la Loire,2.4,7.6,5.0
décembre,31,Nouvelle-Aquitaine,4.68,9.12,6.9
décembre,31,Bourgogne-Franche-Comté,0.88,4.78,2.83
mars,6,Corse,10.5,16.4,13.45
mars,8,Pays de la Loire,7.5,13.35,10.42
mars,8,Nouvelle-Aquitaine,6.28,13.52,9.9
mars,8,Bretagne,7.88,13.2,10.54
mars,9,Bourgogne-Franche-Comté,5.18,11.15,8.17
mars,9,Normandie,5.02,11.42,8.22
mars,9,Île-de-France,4.62,12.08,8.35
mars,9,Provence-Alpes-Côte d'Azur,5.75,14.05,9.9
mars,10,Auvergne-Rhône-Alpes,1.91,10.51,6.21
mars,10,Normandie,6.8,13.8,10.3
mars,10,Occitanie,6.68,15.51,11.1
mars,10,Provence-Alpes-Côte d'Azur,5.62,16.67,11.14
mars,11,Auvergne-Rhône-Alpes,6.91,18.81,12.86
mars,11,Provence-Alpes-Côte d'Azur,7.92,20.17,14.04
mars,11,Pays de la Loire,11.8,17.3,14.55
mars,11,Centre-Val de Loire,11.43,16.33,13.88
mars,11,Bretagne,11.28,14.25,12.76
mars,12,Île-de-France,8.94,13.32,11.13
mars,13,Auvergne-Rhône-Alpes,5.55,11.97,8.76
mars,14,Auvergne-Rhône-Alpes,-0.11,12.96,6.43
mars,14,Bourgogne-Franche-Comté,1.68,13.05,7.37
mars,14,Provence-Alpes-Côte d'Azur,5.85,17.55,11.7
mars,14,Bretagne,7.72,12.42,10.07
mars,14,Grand Est,0.87,11.28,6.08
mars,15,Bretagne,8.45,12.55,10.5
mars,15,Auvergne-Rhône-Alpes,0.08,16.68,8.38
mars,15,Hauts-de-France,6.06,14.46,10.26
mars,15,Corse,8.85,16.6,12.73
mars,16,Nouvelle-Aquitaine,8.9,11.83,10.36
mars,16,Île-de-France,6.04,11.34,8.69
mars,16,Occitanie,9.63,13.5,11.56
mars,16,Grand Est,3.14,16.81,9.98
mars,16,Bretagne,4.0,12.55,8.28
mars,17,Bourgogne-Franche-Comté,7.07,18.23,12.65
mars,17,Occitanie,7.85,15.55,11.7
mars,18,Nouvelle-Aquitaine,5.91,19.6,12.76
mars,18,Normandie,4.04,17.18,10.61
mars,18,Hauts-de-France,4.12,15.68,9.9
mars,18,Grand Est,4.09,17.95,11.02
mars,19,Bourgogne-Franche-Comté,4.3,21.03,12.67
mars,19,Grand Est,4.03,19.5,11.76
mars,20,Auvergne-Rhône-Alpes,4.61,19.83,12.22
mars,20,Centre-Val de Loire,7.42,20.58,14.0
mars,20,Normandie,7.92,11.36,9.64
mars,21,Bretagne,7.45,11.48,9.46
mars,21,Corse,8.55,17.2,12.88
mars,24,Occitanie,5.93,15.05,10.49
mars,24,Centre-Val de Loire,-1.1,14.07,6.48
mars,25,Nouvelle-Aquitaine,3.09,15.49,9.29
mars,25,Auvergne-Rhône-Alpes,-2.28,11.84,4.78
mars,25,Île-de-France,0.2,12.48,6.34
mars,25,Grand Est,-3.09,10.78,3.84
mars,26,Hauts-de-France,0.76,10.72,5.74
mars,26,Grand Est,-1.04,10.2,4.58
